image_name,label,num_persons_detected,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
frame6_800.png,standing,1,639.81,140.7,0.988,649.17,130.91,0.9271,628.54,129.55,0.9773,655.79,138.73,0.5601,603.41,134.94,0.9151,663.25,204.43,0.9939,577.89,203.29,0.9983,694.59,288.03,0.9609,562.26,292.62,0.9925,724.0,245.1,0.9419,571.1,234.62,0.9838,656.93,369.21,0.9981,599.84,370.76,0.999,655.13,507.42,0.9941,595.38,510.36,0.9969,654.42,635.7,0.9621,597.86,642.5,0.9749
frame6_900.png,standing,1,641.03,136.38,0.9885,649.39,127.36,0.9171,629.68,126.11,0.9809,653.97,137.88,0.4983,602.99,134.41,0.9346,660.19,205.11,0.9934,577.27,202.32,0.9987,690.92,288.41,0.9542,561.78,288.16,0.9946,719.52,240.21,0.9347,567.52,225.34,0.9873,653.52,365.79,0.9983,597.37,366.44,0.9992,654.09,506.42,0.9949,593.9,507.07,0.9978,655.02,636.75,0.9683,595.33,640.42,0.9813
image_100.png,standing,1,577.06,197.62,0.9808,590.65,190.1,0.9624,568.24,187.86,0.9035,611.0,203.09,0.8959,558.58,198.7,0.5906,623.04,267.21,0.9984,538.8,261.43,0.9928,611.91,332.59,0.9942,510.3,329.45,0.9565,564.27,281.65,0.9847,500.76,294.01,0.9361,598.33,422.91,0.9992,539.54,418.27,0.9982,603.59,553.87,0.9971,540.48,541.55,0.9941,615.23,674.92,0.9776,554.03,661.53,0.9661
image_12 - Copy.png,standing,1,654.71,109.21,0.9814,667.89,96.95,0.9611,644.21,100.53,0.9147,692.77,107.77,0.8869,636.96,114.08,0.6434,723.77,182.63,0.998,615.02,188.52,0.993,724.86,282.02,0.9922,615.28,262.78,0.9651,684.88,364.03,0.9815,696.15,248.78,0.9486,706.76,361.24,0.999,629.24,366.36,0.9982,724.86,499.68,0.9964,633.15,504.17,0.9944,751.18,632.5,0.9728,661.65,624.29,0.9651
image_12.png,standing,1,654.71,109.21,0.9814,667.89,96.95,0.9611,644.21,100.53,0.9147,692.77,107.77,0.8869,636.96,114.08,0.6434,723.77,182.63,0.998,615.02,188.52,0.993,724.86,282.02,0.9922,615.28,262.78,0.9651,684.88,364.03,0.9815,696.15,248.78,0.9486,706.76,361.24,0.999,629.24,366.36,0.9982,724.86,499.68,0.9964,633.15,504.17,0.9944,751.18,632.5,0.9728,661.65,624.29,0.9651
image_121.png,standing,1,576.94,178.85,0.9368,582.8,165.04,0.9291,571.8,169.29,0.5623,616.08,153.74,0.9147,587.79,163.42,0.1681,680.37,205.15,0.9981,623.18,218.39,0.9698,743.93,300.23,0.9959,655.56,315.87,0.9007,749.57,397.21,0.9895,661.37,384.64,0.8955,726.03,377.05,0.999,685.78,379.13,0.9966,719.16,508.76,0.9971,663.64,500.86,0.9918,739.05,645.47,0.9779,667.12,622.07,0.9608
image_122.png,standing,1,622.89,151.57,0.8899,627.54,139.09,0.9509,619.67,140.03,0.3324,659.69,125.23,0.967,646.98,127.4,0.1015,704.81,183.65,0.9977,681.1,174.21,0.8711,730.85,299.99,0.9939,704.9,277.12,0.411,723.77,400.13,0.9784,700.34,369.24,0.4598,724.09,369.21,0.9982,707.79,360.89,0.9868,719.34,506.9,0.9981,689.68,480.79,0.988,745.25,643.25,0.9928,688.65,593.2,0.9793
image_123.png,standing,1,632.28,146.94,0.8309,634.43,133.06,0.911,633.21,135.2,0.2452,661.01,123.44,0.9661,673.52,126.09,0.1456,693.7,186.28,0.9981,716.37,178.05,0.9009,704.87,293.44,0.9939,738.18,280.99,0.469,688.64,383.8,0.9688,708.21,365.88,0.443,712.94,376.7,0.9979,726.38,370.35,0.9867,717.89,513.42,0.9946,713.88,497.3,0.9708,748.58,648.83,0.9705,706.82,616.21,0.9221
image_124.png,standing,1,629.59,153.64,0.7455,632.26,140.95,0.8625,633.15,143.95,0.1493,654.61,128.86,0.9657,676.6,131.84,0.1152,678.37,181.15,0.9979,723.14,178.95,0.888,688.09,275.83,0.9947,738.44,268.49,0.4632,666.12,360.94,0.977,699.7,344.49,0.4771,700.24,365.72,0.9983,731.6,363.61,0.9889,671.34,496.62,0.9977,708.22,499.19,0.987,708.08,622.81,0.9886,719.77,617.39,0.968
image_125.png,standing,1,606.26,162.6,0.7723,605.59,149.54,0.8652,606.47,150.62,0.1609,626.85,134.96,0.9673,652.17,134.99,0.2139,648.69,185.2,0.9974,707.2,177.92,0.9438,656.37,287.61,0.9918,740.33,279.01,0.5953,628.71,375.37,0.9679,698.9,354.82,0.5757,681.94,367.78,0.9964,724.56,363.45,0.9832,655.73,502.14,0.9928,713.0,494.95,0.9706,660.47,642.15,0.9564,711.2,620.14,0.9066
image_126.png,standing,1,580.81,163.77,0.8913,584.26,150.39,0.9381,578.62,152.74,0.3182,614.99,134.99,0.9795,618.29,137.37,0.2474,633.33,186.65,0.999,686.19,179.94,0.9644,632.18,284.19,0.9963,738.12,276.61,0.6987,621.64,370.95,0.9836,722.04,358.08,0.6796,675.4,362.04,0.9988,710.92,358.04,0.9938,647.13,501.5,0.9975,694.38,493.37,0.9886,660.8,642.26,0.9827,701.29,619.88,0.9591
image_127.png,standing,1,556.76,211.22,0.8727,561.62,197.66,0.9189,555.09,198.88,0.3416,589.95,183.73,0.9672,586.45,183.99,0.1926,620.2,229.56,0.998,660.82,219.85,0.953,618.48,323.33,0.9921,678.16,304.53,0.6925,609.27,407.28,0.9659,636.82,394.68,0.6342,709.08,370.42,0.9976,736.14,363.48,0.9908,645.34,499.32,0.9958,690.6,484.19,0.9851,655.51,640.62,0.9763,704.69,614.41,0.9527
image_13.png,standing,1,693.63,109.28,0.9807,707.92,98.14,0.9589,684.25,98.64,0.9237,733.08,108.48,0.8687,676.59,108.53,0.6665,751.63,184.02,0.9967,651.46,182.46,0.9934,733.02,288.46,0.987,638.81,258.32,0.9678,711.64,368.6,0.9708,707.07,238.85,0.9459,730.54,361.75,0.9986,659.26,363.22,0.998,745.68,503.28,0.9955,653.89,500.82,0.9941,753.63,639.86,0.9694,662.42,625.97,0.9649
image_131.png,standing,1,672.44,151.44,0.9833,682.65,141.6,0.9513,662.5,142.82,0.9461,698.74,148.41,0.7946,648.47,150.45,0.7469,721.85,208.68,0.9963,627.59,212.17,0.9947,742.73,288.82,0.9846,606.85,278.02,0.9779,734.4,356.98,0.9701,636.74,291.69,0.9636,706.61,352.11,0.9983,642.53,354.96,0.998,713.08,462.01,0.9955,633.53,466.8,0.9952,714.1,569.79,0.9768,631.61,569.3,0.9764
image_132.png,standing,1,673.02,151.17,0.9832,683.29,141.19,0.951,663.14,142.41,0.9456,699.17,147.51,0.794,649.09,149.51,0.7479,722.68,206.47,0.9963,626.76,211.04,0.9948,743.33,287.31,0.9846,607.15,274.94,0.9783,735.78,357.0,0.9703,643.93,273.52,0.9638,707.24,349.77,0.9983,642.01,353.47,0.998,714.56,460.69,0.9955,633.01,466.49,0.9952,713.5,570.24,0.9764,631.87,569.37,0.976
image_133.png,standing,1,675.45,149.69,0.9833,686.36,140.24,0.9525,665.96,140.95,0.9457,703.45,148.43,0.8068,653.45,149.03,0.7494,725.47,209.34,0.9963,629.31,210.09,0.9951,743.99,288.66,0.9848,599.77,272.15,0.9796,741.44,356.92,0.9708,636.91,282.44,0.9658,708.66,349.57,0.9984,643.86,351.99,0.9982,715.19,460.48,0.9957,634.32,465.16,0.9955,713.7,569.71,0.9773,631.63,569.06,0.9773
image_134.png,standing,1,684.49,148.31,0.9837,695.42,139.36,0.9468,674.93,138.99,0.9534,709.48,149.01,0.7606,658.59,146.72,0.7966,727.47,210.82,0.9956,629.08,208.59,0.9955,743.45,292.57,0.9811,603.49,267.63,0.9816,738.62,360.86,0.9654,648.4,264.59,0.9681,709.18,351.71,0.998,642.54,353.61,0.998,717.1,461.32,0.9947,633.01,465.5,0.995,712.9,570.66,0.9729,632.6,569.09,0.9745
image_135.png,standing,1,679.75,147.75,0.9832,690.85,138.46,0.9515,670.05,138.85,0.9462,707.46,147.98,0.8008,656.5,147.78,0.7573,728.38,210.2,0.9962,631.17,209.82,0.9951,744.72,293.13,0.9845,606.77,271.03,0.9797,739.89,361.17,0.9704,651.9,268.26,0.9658,709.84,349.3,0.9983,643.87,351.41,0.9981,717.02,460.62,0.9953,634.39,464.54,0.9952,712.99,570.98,0.9752,632.21,568.32,0.9753
image_136.png,standing,1,674.94,149.22,0.983,685.68,139.52,0.9517,665.24,140.64,0.9453,702.6,147.9,0.8043,652.78,149.39,0.751,725.31,209.11,0.9962,629.43,210.87,0.995,741.29,290.73,0.9842,605.68,272.13,0.9792,733.37,357.97,0.9697,649.28,269.6,0.9649,708.43,349.75,0.9982,643.08,352.63,0.998,715.03,460.7,0.9951,633.35,465.8,0.9949,713.66,570.78,0.9741,631.61,569.2,0.9743
image_137.png,standing,1,670.68,147.42,0.9827,681.41,137.95,0.9505,661.16,138.86,0.945,698.34,147.27,0.8,649.06,147.92,0.7533,720.72,210.78,0.996,625.44,209.23,0.9947,734.99,292.66,0.9831,597.5,269.35,0.9781,725.74,360.01,0.9678,637.38,281.46,0.9638,705.9,352.85,0.998,641.0,354.64,0.9978,713.53,462.72,0.9945,633.22,466.79,0.9944,715.46,570.38,0.9713,632.17,569.17,0.9717
image_138.png,standing,1,667.59,147.8,0.9823,677.87,137.92,0.9484,657.78,139.5,0.9448,694.67,146.71,0.7933,645.83,149.03,0.7579,719.41,209.44,0.9959,622.91,210.59,0.995,734.96,292.49,0.9825,596.43,272.13,0.9794,724.44,359.33,0.9669,639.2,274.99,0.9654,706.05,351.16,0.998,640.23,354.11,0.9979,713.34,461.92,0.9945,632.26,467.17,0.9946,715.09,570.49,0.971,631.8,569.08,0.9721
image_139.png,standing,1,666.87,145.95,0.9837,676.28,135.98,0.9482,656.22,138.42,0.9497,692.92,145.28,0.7983,644.76,149.46,0.7983,720.03,208.9,0.9969,621.74,209.45,0.9965,738.94,287.41,0.985,590.44,268.05,0.9842,732.8,354.35,0.9691,644.88,277.52,0.9711,708.61,350.4,0.9988,642.42,353.54,0.9988,714.55,460.36,0.9964,635.32,467.16,0.9966,714.7,570.23,0.9794,633.18,570.58,0.9807
image_14.png,standing,1,705.04,118.56,0.9581,718.76,103.22,0.96,694.11,107.03,0.8273,750.98,105.69,0.9107,694.65,116.14,0.3831,756.2,179.73,0.9919,702.97,184.04,0.9536,695.03,281.14,0.9628,680.29,262.49,0.7067,698.24,331.23,0.9021,684.4,243.32,0.6207,742.02,361.15,0.9962,700.86,361.39,0.9908,744.04,506.32,0.9957,690.17,493.58,0.9901,760.7,642.92,0.986,681.63,611.86,0.9776
image_140.png,standing,1,675.35,146.34,0.9846,683.72,136.8,0.951,664.75,138.34,0.9522,695.79,144.37,0.8005,648.47,148.1,0.8002,726.09,206.12,0.9975,618.51,207.56,0.9969,765.93,268.12,0.988,577.51,260.91,0.9843,734.64,311.1,0.9776,615.35,298.91,0.9735,706.75,349.69,0.9992,637.5,351.24,0.9991,712.96,459.22,0.998,634.5,467.39,0.9979,713.29,565.77,0.9887,632.03,574.4,0.9885
image_144.png,standing,1,634.98,138.85,0.9797,646.33,128.23,0.9599,625.77,128.75,0.8964,669.75,134.13,0.8925,622.48,136.21,0.6019,700.7,197.71,0.9968,621.83,200.38,0.994,735.66,271.32,0.9882,607.86,271.09,0.969,707.0,313.4,0.9779,565.27,307.73,0.9545,694.28,358.44,0.998,641.13,355.85,0.9973,696.7,480.69,0.9954,630.2,473.76,0.9941,708.98,593.8,0.9733,640.21,586.39,0.971
image_145.png,standing,1,654.9,130.97,0.981,666.59,120.18,0.96,646.43,120.3,0.8979,689.87,128.63,0.8725,643.08,130.69,0.5453,711.21,196.93,0.9968,631.73,195.91,0.9931,722.57,265.35,0.99,595.81,264.06,0.9668,702.21,217.65,0.9803,572.79,224.2,0.9509,693.24,354.77,0.9979,638.01,351.67,0.9968,698.52,476.42,0.9957,636.22,467.48,0.9937,708.56,594.48,0.9736,639.38,583.52,0.9682
image_146.png,standing,1,650.82,131.64,0.9842,662.55,122.31,0.9578,642.7,121.96,0.9337,682.97,131.76,0.857,637.55,131.52,0.6856,698.5,197.82,0.9977,618.15,192.94,0.9962,707.11,256.92,0.9911,568.38,245.56,0.9822,710.55,197.68,0.9798,565.69,183.89,0.9675,682.4,350.55,0.999,627.87,349.12,0.9988,694.11,473.24,0.9976,630.8,467.05,0.997,708.49,593.16,0.9834,635.2,583.96,0.9819
image_147.png,standing,1,657.53,129.87,0.9825,668.92,120.51,0.9576,650.23,119.49,0.9177,688.12,130.87,0.8414,645.09,129.88,0.6028,705.56,196.04,0.9963,622.05,191.93,0.9937,717.01,248.83,0.9886,572.86,243.51,0.9718,713.42,187.0,0.978,577.17,184.06,0.956,688.34,350.43,0.9977,630.76,348.5,0.9967,699.64,475.35,0.995,638.28,467.9,0.9933,708.36,597.65,0.9683,641.01,586.27,0.9637
image_148.png,standing,1,659.35,128.2,0.9828,670.56,118.75,0.9564,651.46,117.7,0.9225,688.28,128.74,0.8312,644.52,127.71,0.6253,706.19,193.7,0.9961,620.27,189.7,0.9941,718.33,248.7,0.988,571.04,241.31,0.9738,713.38,188.87,0.977,577.72,178.82,0.9584,690.84,348.51,0.9976,631.77,347.0,0.9968,701.08,474.33,0.995,638.69,467.84,0.9935,707.92,596.68,0.9683,641.3,586.16,0.9647
image_149.png,standing,1,653.87,141.64,0.982,664.86,133.22,0.9578,645.73,132.3,0.9162,682.69,143.21,0.8741,639.35,141.87,0.6409,703.75,204.75,0.9982,619.08,202.31,0.9956,709.54,256.25,0.9932,570.78,256.56,0.9773,712.4,191.66,0.9835,575.56,193.22,0.9612,700.74,361.32,0.9993,643.34,359.83,0.9989,697.03,481.29,0.9977,622.38,471.53,0.9964,714.26,601.46,0.9826,628.32,585.27,0.9779
image_15.png,standing,1,691.54,117.42,0.9486,706.26,103.86,0.9598,685.37,105.21,0.7305,738.7,109.41,0.9425,692.95,112.67,0.3041,739.81,183.73,0.9949,703.4,185.06,0.9394,685.63,282.6,0.9792,689.13,265.0,0.6055,673.84,347.27,0.9372,666.28,262.63,0.5542,727.83,362.84,0.9952,699.57,361.8,0.9834,731.38,505.49,0.9928,697.5,492.6,0.9769,762.04,636.8,0.9708,714.02,608.92,0.9427
image_150.png,standing,1,646.13,196.5,0.9815,657.97,188.07,0.955,638.93,186.86,0.9203,679.15,196.23,0.8647,633.86,193.53,0.6514,702.57,250.42,0.9976,618.14,249.05,0.9964,706.25,306.69,0.9905,571.96,313.94,0.9825,708.47,241.42,0.9779,578.51,246.94,0.9661,711.73,384.91,0.9991,652.79,382.47,0.9989,692.9,486.63,0.9979,608.93,470.98,0.9974,714.71,605.5,0.9881,626.44,579.73,0.9871
image_150.png,standing,1,646.13,196.5,0.9815,657.97,188.07,0.955,638.93,186.86,0.9203,679.15,196.23,0.8647,633.86,193.53,0.6514,702.57,250.42,0.9976,618.14,249.05,0.9964,706.25,306.69,0.9905,571.96,313.94,0.9825,708.47,241.42,0.9779,578.51,246.94,0.9661,711.73,384.91,0.9991,652.79,382.47,0.9989,692.9,486.63,0.9979,608.93,470.98,0.9974,714.71,605.5,0.9881,626.44,579.73,0.9871
image_151.png,standing,1,646.22,135.26,0.9786,658.03,125.65,0.9629,637.73,126.07,0.8998,681.52,133.44,0.9044,634.11,134.73,0.5946,698.63,201.52,0.9976,630.91,204.39,0.9917,704.81,290.91,0.988,621.53,292.57,0.9387,681.63,358.3,0.9659,591.9,353.67,0.8941,687.73,364.21,0.998,644.69,364.3,0.9964,686.36,484.46,0.9914,647.01,482.06,0.9852,697.31,602.04,0.949,665.83,599.97,0.9312
image_152.png,standing,1,639.67,138.65,0.9773,651.96,128.41,0.9597,630.57,129.57,0.891,677.18,134.85,0.9015,626.84,138.06,0.5871,693.66,200.59,0.9974,627.93,207.87,0.9919,699.46,283.32,0.9892,618.49,293.3,0.9499,683.81,355.7,0.9755,589.37,357.75,0.9262,684.26,361.0,0.9983,642.5,363.07,0.9971,684.72,479.2,0.9959,653.51,477.61,0.9933,699.86,595.15,0.9772,676.27,590.83,0.9704
image_153.png,standing,1,630.58,155.76,0.9739,639.77,142.55,0.9655,622.0,146.58,0.8481,668.53,138.37,0.9249,624.68,148.93,0.4389,694.83,198.15,0.998,630.6,208.55,0.9858,707.4,279.24,0.9917,620.26,289.63,0.8994,691.5,350.05,0.9757,597.16,351.35,0.8573,684.01,361.92,0.9984,643.98,364.66,0.9959,689.48,480.0,0.9939,656.77,479.43,0.9855,702.49,600.59,0.9643,667.6,594.43,0.9412
image_154.png,standing,1,618.43,163.66,0.9678,625.91,150.08,0.9555,610.09,154.95,0.807,654.74,139.47,0.917,616.35,152.57,0.4108,688.47,193.89,0.9981,625.78,206.74,0.9864,702.55,275.97,0.9928,618.74,290.79,0.9177,692.22,353.65,0.9805,595.76,354.84,0.8887,679.18,363.16,0.9989,640.19,365.86,0.9971,688.34,479.58,0.9968,656.38,473.21,0.9928,704.91,601.45,0.9827,668.0,583.93,0.9725
image_155.png,standing,1,619.43,148.58,0.9721,628.64,135.69,0.9608,610.95,139.49,0.8412,657.65,133.37,0.9208,615.02,143.38,0.4611,687.02,196.93,0.998,623.87,207.02,0.9875,700.32,280.15,0.9913,618.22,290.34,0.9172,689.95,358.76,0.9764,596.47,354.53,0.8834,679.58,363.66,0.9986,639.9,365.79,0.9968,688.1,480.64,0.9961,655.02,475.15,0.9916,704.13,600.8,0.9787,668.74,586.28,0.9676
image_156.png,standing,1,631.86,139.35,0.975,642.78,128.18,0.9585,623.13,130.68,0.8716,670.52,132.77,0.9075,623.72,139.37,0.5415,691.76,200.09,0.9976,628.72,207.12,0.9913,694.52,286.33,0.9901,616.35,290.46,0.9474,673.87,355.65,0.9772,589.27,347.62,0.9253,682.07,361.14,0.9987,641.32,362.81,0.9975,689.82,478.9,0.997,656.89,476.56,0.9949,703.48,595.87,0.9835,670.33,589.26,0.9784
image_157.png,standing,1,638.19,141.5,0.9719,650.04,130.57,0.9608,631.3,130.8,0.8347,678.77,136.09,0.9052,633.05,138.44,0.4106,695.41,202.66,0.9962,630.32,203.05,0.9847,685.49,283.5,0.9874,599.35,282.58,0.9066,642.05,280.35,0.9735,567.29,284.08,0.8852,682.14,358.7,0.9971,638.51,356.36,0.9938,688.85,480.83,0.9953,653.67,472.08,0.9906,697.84,597.3,0.9767,668.12,585.3,0.9664
image_158.png,standing,1,635.86,141.23,0.9778,647.17,129.36,0.9547,626.4,132.26,0.8937,675.96,134.78,0.888,627.94,142.62,0.5939,691.29,200.85,0.9974,632.36,205.0,0.9941,679.04,269.81,0.9894,604.23,277.5,0.9683,644.59,221.03,0.9756,563.96,240.01,0.9495,676.19,356.98,0.9987,635.52,356.62,0.9981,688.65,478.91,0.9972,656.83,472.18,0.9962,703.82,597.28,0.983,667.94,588.37,0.9807
image_159.png,standing,1,634.64,142.3,0.979,645.14,129.93,0.951,625.43,133.73,0.9068,674.02,133.07,0.8674,627.51,143.38,0.6188,694.45,197.18,0.9971,629.57,205.5,0.995,691.2,262.89,0.9877,599.75,281.29,0.9759,665.77,201.45,0.9737,572.12,232.86,0.9596,678.73,355.33,0.9986,634.82,356.56,0.9983,691.33,477.28,0.9971,657.8,472.09,0.9967,703.54,596.63,0.9825,667.2,588.61,0.982
image_16.png,standing,1,676.58,131.19,0.9688,690.1,117.88,0.9514,668.01,121.91,0.8803,719.11,119.54,0.8816,667.22,127.42,0.5561,732.68,187.81,0.9936,662.35,190.95,0.9839,690.17,286.68,0.9699,640.7,263.88,0.8991,662.6,337.4,0.934,661.19,243.94,0.8521,722.95,354.32,0.9946,675.68,356.33,0.9917,702.29,492.71,0.9894,681.35,486.92,0.9843,733.19,617.72,0.9512,727.51,597.55,0.9412
image_160.png,standing,1,636.32,141.67,0.9798,647.12,129.87,0.9501,627.26,133.16,0.9158,674.9,133.83,0.859,628.24,142.89,0.6503,694.39,196.54,0.9969,629.11,206.21,0.9956,692.43,259.54,0.9863,601.69,282.18,0.9787,668.92,201.63,0.9713,574.21,232.64,0.9628,680.49,355.18,0.9986,636.26,357.1,0.9984,692.45,476.32,0.997,657.17,472.14,0.9969,702.8,595.41,0.9823,667.81,589.3,0.9827
image_161.png,standing,1,600.85,98.75,0.9869,610.21,88.02,0.9547,589.04,91.55,0.962,627.7,94.96,0.7964,575.8,104.06,0.8067,655.27,160.05,0.9963,562.65,171.52,0.9976,684.24,239.18,0.9831,538.86,251.92,0.9905,683.75,313.88,0.969,530.51,323.0,0.9795,645.96,316.51,0.9991,580.38,321.05,0.9993,667.6,428.89,0.9975,560.44,435.85,0.9981,689.48,533.68,0.9867,545.82,542.08,0.9893
image_162.png,standing,1,595.3,97.42,0.9864,603.64,86.2,0.9495,582.84,90.83,0.962,620.33,92.96,0.7735,569.34,104.55,0.816,651.03,158.24,0.9962,558.32,172.18,0.9978,687.71,235.08,0.9826,536.65,253.35,0.9914,692.88,305.16,0.9685,532.38,325.04,0.9814,644.53,315.16,0.9992,579.18,321.02,0.9994,665.26,426.19,0.9978,560.3,435.81,0.9984,688.45,532.29,0.9886,544.59,543.1,0.9911
image_163.png,standing,1,607.22,96.39,0.9849,616.19,85.77,0.948,595.22,88.32,0.959,629.2,95.04,0.7506,578.57,101.98,0.8099,655.09,159.43,0.9936,558.94,167.56,0.9965,680.46,237.12,0.973,548.36,242.15,0.9861,675.99,296.44,0.9595,591.13,285.24,0.9743,648.69,309.16,0.9977,577.59,313.53,0.9982,668.62,423.13,0.9945,559.78,431.67,0.9959,684.54,532.5,0.9735,543.56,541.68,0.9786
image_164.png,standing,1,616.14,95.71,0.9833,626.03,85.52,0.9438,605.02,87.17,0.957,640.21,96.05,0.743,590.34,100.99,0.7998,663.18,160.68,0.9918,568.59,164.12,0.9959,677.35,235.0,0.9651,558.58,234.78,0.9844,658.23,241.22,0.9493,618.88,245.54,0.97,652.2,309.02,0.9969,580.53,311.3,0.9976,670.11,424.84,0.9933,563.26,430.76,0.9951,683.11,534.63,0.9684,547.8,543.61,0.975
image_165.png,standing,1,617.78,99.23,0.983,628.47,89.47,0.9491,607.57,90.08,0.9504,643.31,100.02,0.7791,593.28,102.42,0.7609,665.97,164.56,0.9935,568.82,164.59,0.9952,681.41,239.9,0.9741,554.33,235.92,0.9803,650.8,236.58,0.9594,608.29,248.07,0.9645,650.91,312.47,0.9974,577.96,312.72,0.9976,668.47,429.12,0.9942,560.36,432.9,0.9949,683.0,535.94,0.9714,549.41,544.29,0.9743
image_166.png,standing,1,615.34,102.08,0.9832,626.3,92.17,0.952,605.14,92.77,0.947,641.94,102.44,0.7988,591.08,104.88,0.7406,665.26,167.35,0.9945,566.91,167.06,0.9951,681.41,245.51,0.9788,552.6,239.78,0.9794,646.44,240.67,0.9659,605.8,250.98,0.9642,649.51,315.59,0.9977,575.78,315.65,0.9977,667.95,431.04,0.9948,559.06,435.18,0.9949,683.13,537.94,0.973,549.57,547.14,0.9742
image_167.png,standing,1,612.45,104.08,0.9831,623.05,94.09,0.9509,602.14,94.79,0.9474,638.16,104.46,0.7945,588.28,107.14,0.748,662.76,170.49,0.9945,565.05,170.26,0.9953,680.18,250.28,0.9783,550.93,244.24,0.9801,646.73,243.93,0.9647,601.52,252.36,0.9648,649.67,319.81,0.9979,576.53,319.88,0.9978,668.14,435.37,0.9952,559.6,438.98,0.9954,683.61,542.05,0.9754,549.56,550.27,0.977
image_168.png,standing,1,614.23,109.99,0.9832,624.59,99.76,0.9489,604.02,100.19,0.9506,638.45,107.25,0.7773,589.01,109.47,0.764,662.72,169.09,0.9941,565.11,170.78,0.9954,681.11,244.79,0.9761,552.63,244.4,0.9811,644.9,240.22,0.9614,600.15,251.77,0.9657,650.33,319.21,0.9978,577.25,319.78,0.9979,670.0,436.04,0.9953,560.59,439.57,0.9958,683.3,542.79,0.9769,550.1,550.88,0.9791
image_169.png,standing,1,616.43,117.72,0.983,626.8,106.58,0.9496,605.91,107.57,0.9493,640.93,109.39,0.7745,590.03,113.26,0.7494,665.56,164.61,0.9941,565.21,171.44,0.9951,684.06,233.43,0.977,551.7,243.09,0.9795,644.47,224.97,0.9625,596.39,236.99,0.9636,650.01,315.42,0.9979,575.41,317.78,0.9979,669.01,431.9,0.9957,558.36,437.56,0.9959,680.2,539.9,0.9792,549.48,549.28,0.9806
image_17.png,standing,1,650.85,149.08,0.9768,660.86,134.76,0.9641,641.28,139.26,0.8487,693.68,123.52,0.9184,644.95,135.0,0.4569,724.84,183.8,0.9977,654.01,191.92,0.9902,742.37,286.14,0.9915,639.01,288.17,0.9399,734.96,363.9,0.9823,606.66,350.16,0.9245,713.28,360.11,0.998,672.29,361.02,0.9959,696.18,498.55,0.9944,685.41,493.6,0.9894,712.52,630.19,0.9604,713.76,616.11,0.9448
image_170.png,standing,1,614.45,119.96,0.983,624.35,108.73,0.9505,604.0,109.78,0.9471,637.78,110.43,0.7806,588.08,114.43,0.7396,664.63,164.62,0.9946,562.67,170.91,0.995,685.57,233.86,0.9797,547.13,238.9,0.9791,644.24,230.16,0.9665,593.06,231.89,0.9638,650.89,316.01,0.998,575.69,318.29,0.9979,669.06,432.04,0.9958,558.45,437.67,0.9958,680.19,541.01,0.9794,549.73,549.15,0.9801
image_171.png,standing,1,570.11,180.01,0.8929,576.42,168.39,0.9338,566.96,170.75,0.4068,605.16,157.89,0.9426,585.71,163.11,0.1172,637.86,205.62,0.9971,609.21,207.15,0.8829,640.97,293.03,0.9938,613.96,291.38,0.5292,608.74,368.26,0.979,592.05,351.29,0.5641,642.23,366.44,0.9975,620.82,363.11,0.9851,637.46,499.62,0.9961,613.96,485.31,0.9795,664.67,627.5,0.9818,619.11,595.96,0.9514
image_172.png,standing,1,560.99,187.04,0.915,566.43,175.26,0.9588,555.68,178.36,0.4556,596.0,161.32,0.964,574.34,169.01,0.1354,630.46,204.97,0.9978,602.84,206.68,0.8832,646.22,290.71,0.9939,616.07,287.83,0.4261,618.15,364.31,0.9779,603.2,353.15,0.4616,637.18,367.77,0.9979,618.44,364.83,0.9848,630.29,498.21,0.997,608.25,485.3,0.9804,661.72,628.5,0.9873,620.74,596.69,0.9613
image_173.png,standing,1,560.75,186.51,0.9247,565.85,174.82,0.9538,555.96,177.81,0.4869,596.02,160.18,0.9574,575.85,167.57,0.1635,631.33,204.3,0.9979,603.55,205.71,0.9272,652.2,293.85,0.9946,614.94,289.88,0.6028,634.96,370.93,0.9825,598.51,355.24,0.6268,637.65,369.45,0.998,620.03,367.1,0.9883,633.93,498.6,0.9961,617.2,488.93,0.9802,656.08,627.58,0.9798,623.83,602.34,0.9476
image_174.png,standing,1,560.3,190.09,0.911,565.32,178.39,0.9577,555.06,181.36,0.441,595.87,163.59,0.9627,574.79,171.3,0.1266,631.07,205.81,0.9973,606.06,207.17,0.8692,642.23,290.69,0.9928,619.17,287.61,0.3999,619.18,370.34,0.975,609.89,356.09,0.4424,642.74,367.28,0.9972,625.89,364.05,0.9806,634.38,495.64,0.9961,616.81,480.69,0.9758,658.09,628.35,0.9845,623.43,592.75,0.9539
